EmployeeNumber,JobRole,ONET_SOC_Code,Skill_Name,Skill_Type
154,Sales Executive,41-4012.00,Google Ads,Software
154,Sales Executive,41-4012.00,MicroStrategy,Software
154,Sales Executive,41-4012.00,Computerized call calendars,Software
154,Sales Executive,41-4012.00,Skype,Software
154,Sales Executive,41-4012.00,Database software,Software
154,Sales Executive,41-4012.00,Google Slides,Software
154,Sales Executive,41-4012.00,McAfee,Software
154,Sales Executive,41-4012.00,Yardi software,Software
154,Sales Executive,41-4012.00,3M Post-it App,Software
154,Sales Executive,41-4012.00,Microsoft Teams,Software
154,Sales Executive,41-4012.00,Marketo Marketing Automation,Software
154,Sales Executive,41-4012.00,Oracle Primavera Enterprise Project Portfolio Management,Software
154,Sales Executive,41-4012.00,UNIX,Software
154,Sales Executive,41-4012.00,Hypertext markup language HTML,Software
154,Sales Executive,41-4012.00,Google Drive,Software
154,Sales Executive,41-4012.00,Contact management systems,Software
154,Sales Executive,41-4012.00,LogMeIn GoToMeeting,Software
154,Sales Executive,41-4012.00,Google Analytics,Software
154,Sales Executive,41-4012.00,Oracle Eloqua,Software
154,Sales Executive,41-4012.00,HydraNet,Software
154,Sales Executive,41-4012.00,Handheld computer device software,Software
154,Sales Executive,41-4012.00,Zoom,Software
154,Sales Executive,41-4012.00,Sage SalesLogix,Software
154,Sales Executive,41-4012.00,Citrix cloud computing software,Software
154,Sales Executive,41-4012.00,Ardexus Mode,Software
154,Sales Executive,41-4012.00,Microsoft Excel,Software
154,Sales Executive,41-4012.00,Advantage Signature Marketing Group Web Master,Software
154,Sales Executive,41-4012.00,Data entry software,Software
155,Laboratory Technician,29-2012.00,Mathematics,Essential
155,Laboratory Technician,29-2012.00,Active Learning,Essential
155,Laboratory Technician,29-2012.00,Learning Strategies,Essential
155,Laboratory Technician,29-2012.00,Reading Comprehension,Essential
155,Laboratory Technician,29-2012.00,Speaking,Essential
155,Laboratory Technician,29-2012.00,Monitoring,Essential
155,Laboratory Technician,29-2012.00,Writing,Essential
155,Laboratory Technician,29-2012.00,Test routing software,Software
155,Laboratory Technician,29-2012.00,Specimen tracking software,Software
155,Laboratory Technician,29-2012.00,Billing software,Software
155,Laboratory Technician,29-2012.00,MEDITECH software,Software
155,Laboratory Technician,29-2012.00,Microsoft Word,Software
155,Laboratory Technician,29-2012.00,Commercial plate reader software,Software
155,Laboratory Technician,29-2012.00,Database software,Software
155,Laboratory Technician,29-2012.00,Microscopic image capturing software,Software
155,Laboratory Technician,29-2012.00,Google Docs,Software
155,Laboratory Technician,29-2012.00,National Instruments LabVIEW,Software
155,Laboratory Technician,29-2012.00,Microsoft Excel,Software
155,Laboratory Technician,29-2012.00,Email software,Software
155,Laboratory Technician,29-2012.00,Medical system integration software,Software
155,Laboratory Technician,29-2012.00,IBM Notes,Software
155,Laboratory Technician,29-2012.00,Microsoft Outlook,Software
155,Laboratory Technician,29-2012.00,Quizlet,Software
155,Laboratory Technician,29-2012.00,Hematology laboratory workflow management software,Software
155,Laboratory Technician,29-2012.00,Microsoft Office software,Software
155,Laboratory Technician,29-2012.00,FileMaker Pro,Software
158,Manager,11-1021.00,Monitoring,Essential
158,Manager,11-1021.00,Active Listening,Essential
158,Manager,11-1021.00,Writing,Essential
158,Manager,11-1021.00,Speaking,Essential
158,Manager,11-1021.00,Learning Strategies,Essential
158,Manager,11-1021.00,Reading Comprehension,Essential
158,Manager,11-1021.00,Critical Thinking,Essential
158,Manager,11-1021.00,Job control language JCL,Software
158,Manager,11-1021.00,IBM Notes,Software
158,Manager,11-1021.00,Microsoft Project,Software
158,Manager,11-1021.00,Datawatch Monarch,Software
158,Manager,11-1021.00,IBM Power Systems software,Software
158,Manager,11-1021.00,Microsoft Exchange,Software
158,Manager,11-1021.00,Oracle Business Intelligence Enterprise Edition,Software
158,Manager,11-1021.00,Oracle PeopleSoft,Software
158,Manager,11-1021.00,Microsoft Excel,Software
158,Manager,11-1021.00,Blackboard software,Software
158,Manager,11-1021.00,Social media sites,Software
158,Manager,11-1021.00,SAP Crystal Reports,Software
158,Manager,11-1021.00,Atlassian Confluence,Software
158,Manager,11-1021.00,Google Analytics,Software
158,Manager,11-1021.00,HubSpot software,Software
158,Manager,11-1021.00,Evernote,Software
158,Manager,11-1021.00,Microsoft Visual Basic for Applications VBA,Software
158,Manager,11-1021.00,Screencastify,Software
158,Manager,11-1021.00,Puppet,Software
158,Manager,11-1021.00,Mozilla Firefox,Software
158,Manager,11-1021.00,Oracle Taleo,Software
158,Manager,11-1021.00,LinkedIn,Software
158,Manager,11-1021.00,Intuit QuickBooks,Software
158,Manager,11-1021.00,Blackbaud The Raiser's Edge,Software
158,Manager,11-1021.00,AMG Teleran SalesInSync,Software
158,Manager,11-1021.00,Human resource management software HRMS,Software
158,Manager,11-1021.00,Geographic information system GIS software,Software
158,Manager,11-1021.00,Marketo Marketing Automation,Software
158,Manager,11-1021.00,Software on Sailboats Desktop Sales Manager,Software
158,Manager,11-1021.00,Oracle Fusion Applications,Software
158,Manager,11-1021.00,Oracle Hyperion,Software
158,Manager,11-1021.00,vtiger CRM,Software
158,Manager,11-1021.00,Microsoft Visio,Software
158,Manager,11-1021.00,Google Drive,Software
158,Manager,11-1021.00,LSA Visual Easy Lean,Software
158,Manager,11-1021.00,HEAT Software GoldMine,Software
158,Manager,11-1021.00,Teradata Database,Software
158,Manager,11-1021.00,Yardi software,Software
158,Manager,11-1021.00,StataCorp Stata,Software
158,Manager,11-1021.00,GroupMe,Software
158,Manager,11-1021.00,Oracle Eloqua,Software
158,Manager,11-1021.00,Oracle Solaris,Software
158,Manager,11-1021.00,Kronos Workforce Timekeeper,Software
158,Manager,11-1021.00,Salesforce.com Salesforce CRM,Software
158,Manager,11-1021.00,Microsoft Word,Software
158,Manager,11-1021.00,Autodesk AutoCAD,Software
158,Manager,11-1021.00,Slack,Software
158,Manager,11-1021.00,Tableau,Software
158,Manager,11-1021.00,Google Slides,Software
158,Manager,11-1021.00,Google Ads,Software
158,Manager,11-1021.00,NetSuite NetCRM,Software
158,Manager,11-1021.00,Microsoft Publisher,Software
158,Manager,11-1021.00,Kronos Workforce Payroll,Software
158,Manager,11-1021.00,Payroll software,Software
158,Manager,11-1021.00,Microsoft SharePoint,Software
158,Manager,11-1021.00,Realization Streamliner,Software
158,Manager,11-1021.00,Google Docs,Software
158,Manager,11-1021.00,Dynamic Energy Systems MedAct,Software
158,Manager,11-1021.00,Customer information control system CICS,Software
158,Manager,11-1021.00,Microsoft Outlook,Software
158,Manager,11-1021.00,Adobe Photoshop,Software
158,Manager,11-1021.00,Splunk Enterprise,Software
158,Manager,11-1021.00,Amazon Web Services AWS software,Software
158,Manager,11-1021.00,SeaMonkey,Software
158,Manager,11-1021.00,IBM SPSS Statistics,Software
158,Manager,11-1021.00,Act!,Software
158,Manager,11-1021.00,Microsoft FrontPage,Software
158,Manager,11-1021.00,Minitab,Software
158,Manager,11-1021.00,NortonLifeLock cybersecurity software,Software
158,Manager,11-1021.00,Quest Erwin Data Modeler,Software
158,Manager,11-1021.00,LexisNexis,Software
158,Manager,11-1021.00,Deacom ERP,Software
158,Manager,11-1021.00,Oracle JD Edwards EnterpriseOne,Software
158,Manager,11-1021.00,Supervisory control and data acquisition SCADA software,Software
158,Manager,11-1021.00,Siemens NX,Software
158,Manager,11-1021.00,IBM Domino,Software
158,Manager,11-1021.00,McAfee,Software
158,Manager,11-1021.00,FileMaker Pro,Software
158,Manager,11-1021.00,Atlassian JIRA,Software
158,Manager,11-1021.00,Delphi Technology,Software
158,Manager,11-1021.00,Microsoft Access,Software
158,Manager,11-1021.00,Microsoft Dynamics,Software
158,Manager,11-1021.00,Vanguard Software Vanguard Sales Manager,Software
158,Manager,11-1021.00,Airtable,Software
158,Manager,11-1021.00,Apple Keynote,Software
158,Manager,11-1021.00,Dropbox,Software
158,Manager,11-1021.00,SAP Business Objects,Software
158,Manager,11-1021.00,Oracle E-Business Suite Financials,Software
158,Manager,11-1021.00,R,Software
158,Manager,11-1021.00,Salesforce software,Software
158,Manager,11-1021.00,Medical condition coding software,Software
159,Research Scientist,19-1029.01,Active Learning,Essential
159,Research Scientist,19-1029.01,Mathematics,Essential
159,Research Scientist,19-1029.01,Monitoring,Essential
159,Research Scientist,19-1029.01,Science,Essential
159,Research Scientist,19-1029.01,Learning Strategies,Essential
159,Research Scientist,19-1029.01,Critical Thinking,Essential
159,Research Scientist,19-1029.01,Active Listening,Essential
159,Research Scientist,19-1029.01,Velvet,Software
159,Research Scientist,19-1029.01,Oracle JavaServer Pages JSP,Software
159,Research Scientist,19-1029.01,Microsoft SQL Server,Software
159,Research Scientist,19-1029.01,Cufflinks,Software
159,Research Scientist,19-1029.01,Linux,Software
159,Research Scientist,19-1029.01,PHP,Software
159,Research Scientist,19-1029.01,Oracle Database,Software
159,Research Scientist,19-1029.01,Structured query language SQL,Software
159,Research Scientist,19-1029.01,Bowtie,Software
159,Research Scientist,19-1029.01,NoSQL,Software
159,Research Scientist,19-1029.01,R,Software
159,Research Scientist,19-1029.01,Bioconductor,Software
159,Research Scientist,19-1029.01,Genome Analysis Toolkit GATK,Software
159,Research Scientist,19-1029.01,Django,Software
159,Research Scientist,19-1029.01,RNA sequencing software,Software
159,Research Scientist,19-1029.01,Genedata Expressionist,Software
159,Research Scientist,19-1029.01,Accelrys Pipeline Pilot,Software
159,Research Scientist,19-1029.01,Apache Accumulo,Software
159,Research Scientist,19-1029.01,Bash,Software
159,Research Scientist,19-1029.01,C,Software
159,Research Scientist,19-1029.01,Python,Software
159,Research Scientist,19-1029.01,Microsoft Active Server Pages ASP,Software
159,Research Scientist,19-1029.01,C++,Software
159,Research Scientist,19-1029.01,MySQL,Software
159,Research Scientist,19-1029.01,Ruby,Software
159,Research Scientist,19-1029.01,Cytel StatXact,Software
159,Research Scientist,19-1029.01,jQuery,Software
159,Research Scientist,19-1029.01,The MathWorks MATLAB,Software
159,Research Scientist,19-1029.01,Shell script,Software
159,Research Scientist,19-1029.01,IBM SPSS Statistics,Software
159,Research Scientist,19-1029.01,GitHub,Software
159,Research Scientist,19-1029.01,Microsoft SQL Server Reporting Services SSRS,Software
159,Research Scientist,19-1029.01,JavaScript Object Notation JSON,Software
159,Research Scientist,19-1029.01,Perl,Software
159,Research Scientist,19-1029.01,Microsoft Azure software,Software
159,Research Scientist,19-1029.01,SAS,Software
159,Research Scientist,19-1029.01,Primer3,Software
159,Research Scientist,19-1029.01,Microsoft Excel,Software
159,Research Scientist,19-1029.01,Apache HTTP Server,Software
159,Research Scientist,19-1029.01,StataCorp Stata,Software
159,Research Scientist,19-1029.01,Salesforce software,Software
159,Research Scientist,19-1029.01,UNIX,Software
159,Research Scientist,19-1029.01,ENSEMBL,Software
159,Research Scientist,19-1029.01,Microsoft Office software,Software
159,Research Scientist,19-1029.01,Formula translation/translator FORTRAN,Software
159,Research Scientist,19-1029.01,Microsoft Visual Studio,Software
159,Research Scientist,19-1029.01,Apache Groovy,Software
159,Research Scientist,19-1029.01,Tibco S-PLUS,Software
159,Research Scientist,19-1029.01,Snakemake,Software
159,Research Scientist,19-1029.01,Oracle Java,Software
159,Research Scientist,19-1029.01,Apache Hadoop,Software
159,Research Scientist,19-1029.01,Illumina Laboratory Information Management System LIMS,Software
159,Research Scientist,19-1029.01,Amazon Web Services AWS software,Software
159,Research Scientist,19-1029.01,BLAT,Software
159,Research Scientist,19-1029.01,Bioconductor software,Software
159,Research Scientist,19-1029.01,Git,Software
159,Research Scientist,19-1029.01,Microsoft SharePoint,Software
159,Research Scientist,19-1029.01,Hypertext markup language HTML,Software
159,Research Scientist,19-1029.01,TopHat,Software
159,Research Scientist,19-1029.01,Docker,Software
160,Sales Executive,41-4012.00,Active Listening,Essential
160,Sales Executive,41-4012.00,Speaking,Essential
160,Sales Executive,41-4012.00,Science,Essential
160,Sales Executive,41-4012.00,Monitoring,Essential
160,Sales Executive,41-4012.00,Writing,Essential
160,Sales Executive,41-4012.00,Learning Strategies,Essential
160,Sales Executive,41-4012.00,Critical Thinking,Essential
160,Sales Executive,41-4012.00,Salesforce software,Software
160,Sales Executive,41-4012.00,SamePage StudioCRM,Software
160,Sales Executive,41-4012.00,FaceTime,Software
160,Sales Executive,41-4012.00,SSA Global BPCS,Software
160,Sales Executive,41-4012.00,Maximizer Software Maximizer Enterprise,Software
160,Sales Executive,41-4012.00,Novo Customer Tracking Software,Software
160,Sales Executive,41-4012.00,Marketo Marketing Automation,Software
160,Sales Executive,41-4012.00,Microsoft Excel,Software
160,Sales Executive,41-4012.00,Google Classroom,Software
160,Sales Executive,41-4012.00,FileMaker Pro,Software
160,Sales Executive,41-4012.00,Microsoft Office software,Software
160,Sales Executive,41-4012.00,Google Ads,Software
160,Sales Executive,41-4012.00,Handheld computer device software,Software
160,Sales Executive,41-4012.00,Facebook,Software
160,Sales Executive,41-4012.00,MASterMind,Software
160,Sales Executive,41-4012.00,LogMeIn GoToWebinar,Software
160,Sales Executive,41-4012.00,Relavis CRM Portal,Software
160,Sales Executive,41-4012.00,Aptean Onyx CRM,Software
160,Sales Executive,41-4012.00,Voice over internet protocol VoIP system software,Software
160,Sales Executive,41-4012.00,Advantage Signature Marketing Group Web Master,Software
160,Sales Executive,41-4012.00,Microsoft Visio,Software
160,Sales Executive,41-4012.00,HydraNet,Software
160,Sales Executive,41-4012.00,Cisco Webex,Software
160,Sales Executive,41-4012.00,NetSuite NetCRM,Software
160,Sales Executive,41-4012.00,Google Analytics,Software
160,Sales Executive,41-4012.00,Mozilla Thunderbird,Software
160,Sales Executive,41-4012.00,Blink,Software
160,Sales Executive,41-4012.00,Fund accounting software,Software
160,Sales Executive,41-4012.00,Ardexus TASC,Software
160,Sales Executive,41-4012.00,Skype,Software
160,Sales Executive,41-4012.00,Google Docs,Software
160,Sales Executive,41-4012.00,Contract tracking software,Software
160,Sales Executive,41-4012.00,Tableau,Software
160,Sales Executive,41-4012.00,Adobe Photoshop,Software
160,Sales Executive,41-4012.00,Microsoft Dynamics GP,Software
160,Sales Executive,41-4012.00,IBM Cognos Impromptu,Software
160,Sales Executive,41-4012.00,Microsoft Project,Software
160,Sales Executive,41-4012.00,Oracle Primavera Enterprise Project Portfolio Management,Software
160,Sales Executive,41-4012.00,Evernote,Software
160,Sales Executive,41-4012.00,Oracle Business Intelligence Enterprise Edition,Software
160,Sales Executive,41-4012.00,Delphi Technology,Software
