EmployeeNumber,ONET_SOC_Code,Missing_Skill_Name,Importance_Weight,Recommended_Course_ID,Recommended_Course_Title,Match_Similarity
566,13-1071.00,IBM InfoSphere DataStage,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Adobe Illustrator,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Microsoft Project,3.0,CRS-107,Agile Project Management & Operations,0.2332
566,13-1071.00,Background checking software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
566,13-1071.00,Active Listening,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
566,13-1071.00,MicroStrategy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,LinkedIn,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Lawson Human Resource Management,3.0,CRS-107,Agile Project Management & Operations,0.4044
566,13-1071.00,Industrial Code Recruitpoint.net,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Skype,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Drupal,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,MEDITECH software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
566,13-1071.00,Data Frenzy,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
566,13-1071.00,Hypertext markup language HTML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Oracle PeopleSoft,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,eQuest,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Reading Comprehension,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Intelius,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Micro J Systems PcHunter,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,ADP Workforce Now,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,COATSsql,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Adobe Dreamweaver,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,ICIMS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,MPAY Millennium,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,GoBackgrounds,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,SAP ERP Human Capital Management,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2433
566,13-1071.00,Cisco Webex,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,SAP software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
566,13-1071.00,Microsoft Visual Basic,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
566,13-1071.00,Cluen executive recruitment software,3.0,CRS-105,Executive Leadership & People Management,0.2332
566,13-1071.00,Oracle Hyperion,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,SAP Business Objects,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
566,13-1071.00,Advanced business application programming ABAP,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3363
566,13-1071.00,IBM Cognos Impromptu,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Safari Software Products Safari,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
566,13-1071.00,Online databases,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
566,13-1071.00,VCG Pointwing,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Enterprise JavaBeans,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,AST Staff Matrix,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Assessment software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
566,13-1071.00,DGCC.com RecruitTrack,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Blackboard software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
566,13-1071.00,Database software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
566,13-1071.00,Technomedia Hodes iQ,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Learning Strategies,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
566,13-1071.00,Post Once,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Microsoft SharePoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
566,13-1071.00,Google Analytics,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Candidate screening software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
566,13-1071.00,Tableau,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Recruitpoint.net,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
566,13-1071.00,Silk Road technology OpenHire,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Google Docs,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Salesforce software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
567,41-4012.00,SamePage StudioCRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Slack,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Tax software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
567,41-4012.00,Data entry software,3.0,CRS-103,Python & Software Engineering Architecture,0.4034
567,41-4012.00,Oracle Primavera Enterprise Project Portfolio Management,3.0,CRS-107,Agile Project Management & Operations,0.4044
567,41-4012.00,Microsoft Teams,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
567,41-4012.00,Oracle Database,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Adobe Creative Cloud software,3.0,CRS-103,Python & Software Engineering Architecture,0.2195
567,41-4012.00,IBM Notes,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Microsoft Dynamics GP,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
567,41-4012.00,Mozilla Thunderbird,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Ardexus Mode,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Commence Application Suite,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Oracle WebLogic Server,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,vtiger CRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Oracle E-Business Suite Financials,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
567,41-4012.00,MASterMind,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,FileMaker Pro,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Microsoft Dynamics CRM,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
567,41-4012.00,SSA Global BPCS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Handheld computer device software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
567,41-4012.00,UNIX,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,LogMeIn GoToMeeting,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Active Listening,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
567,41-4012.00,MicroStrategy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,LogMeIn GoToWebinar,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Contract tracking software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
567,41-4012.00,Mozilla Firefox,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,SmugMug Flickr,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Microsoft Internet Explorer,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
567,41-4012.00,Adobe Photoshop,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,FaceTime,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Microsoft Access,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
567,41-4012.00,Computerized time management systems,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2433
567,41-4012.00,Virtual private networking VPN software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
567,41-4012.00,Fund accounting software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
567,41-4012.00,3M Post-it App,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Google Meet,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Oracle Hyperion,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,McAfee,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Mathematics,2.25,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,ESRI ArcGIS software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
567,41-4012.00,SeaMonkey,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,LexisNexis,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,Medical condition coding software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
567,41-4012.00,Geographic information system GIS software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
567,41-4012.00,Microsoft SharePoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
567,41-4012.00,Google Analytics,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
567,41-4012.00,SAP software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
567,41-4012.00,Active Learning,3.12,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
568,11-1021.00,Qlik Tech QlikView,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Google Docs,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Slack,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Kronos Workforce Payroll,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,R,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Adobe Creative Cloud software,3.0,CRS-103,Python & Software Engineering Architecture,0.2195
568,11-1021.00,Microsoft Visual Basic for Applications VBA,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
568,11-1021.00,Social media sites,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Microsoft Visio,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
568,11-1021.00,Apple macOS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Personnel scheduling software,3.0,CRS-105,Executive Leadership & People Management,0.1904
568,11-1021.00,MicroStrategy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Kronos Workforce Timekeeper,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,LinkedIn,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Oracle PeopleSoft Financials,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,GroupMe,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Evernote,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Shell script,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Deacom ERP,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Delphi Technology,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Dynamic Energy Systems MedAct,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Splunk Enterprise,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Veritas NetBackup,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Microsoft FrontPage,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
568,11-1021.00,Act!,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,ADP Workforce Now,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Microsoft SQL Server,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4618
568,11-1021.00,Microsoft Access,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
568,11-1021.00,Microsoft Office software,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
568,11-1021.00,Yardi software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
568,11-1021.00,Adobe Acrobat,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Microsoft Visual Basic,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
568,11-1021.00,Amazon Web Services AWS software,3.0,CRS-104,AWS Cloud Infrastructure & DevOps,0.5471
568,11-1021.00,ActionWare,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Google Drive,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,IBM Power Systems software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
568,11-1021.00,Software on Sailboats Desktop Sales Manager,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2425
568,11-1021.00,Marketo Marketing Automation,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Job control language JCL,3.0,CRS-107,Agile Project Management & Operations,0.3298
568,11-1021.00,Oracle Solaris,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Mathematics,2.62,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Science,1.5,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
568,11-1021.00,Intuit QuickBooks,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,LexisNexis,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Blackboard software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
568,11-1021.00,Database software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
568,11-1021.00,IBM Domino,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,Geographic information system GIS software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
568,11-1021.00,Savant MobileRanger,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
568,11-1021.00,SAP software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
568,11-1021.00,Active Learning,3.62,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
568,11-1021.00,Apache Hadoop,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,HEAT Software GoldMine,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
569,11-1021.00,Google Docs,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,NetSuite NetCRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Salesforce software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
569,11-1021.00,Slack,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,AMG Teleran SalesInSync,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Microsoft Excel,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4618
569,11-1021.00,Oracle Primavera Enterprise Project Portfolio Management,3.0,CRS-107,Agile Project Management & Operations,0.4044
569,11-1021.00,R,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Oracle Database,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Sage 50 Accounting,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Microsoft Dynamics GP,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
569,11-1021.00,Microsoft Visio,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
569,11-1021.00,Siemens NX,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,IBM InfoSphere DataStage,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Microsoft Project,3.0,CRS-107,Agile Project Management & Operations,0.2332
569,11-1021.00,NortonLifeLock cybersecurity software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
569,11-1021.00,MicroStrategy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Active Listening,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
569,11-1021.00,Kronos Workforce Timekeeper,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Autodesk AutoCAD,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Active Learning,3.62,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
569,11-1021.00,Atlassian JIRA,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Vanguard Software Vanguard Sales Manager,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2425
569,11-1021.00,Shell script,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Supervisory control and data acquisition SCADA software,3.0,CRS-103,Python & Software Engineering Architecture,0.3197
569,11-1021.00,Google Slides,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Puppet,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Fund accounting software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
569,11-1021.00,Microsoft Exchange,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
569,11-1021.00,HubSpot software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
569,11-1021.00,Sugar CRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Yardi software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
569,11-1021.00,PostgreSQL,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
569,11-1021.00,Microsoft OneNote,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
569,11-1021.00,Amazon Web Services AWS software,3.0,CRS-104,AWS Cloud Infrastructure & DevOps,0.5471
569,11-1021.00,IBM Power Systems software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
569,11-1021.00,Maximizer Software Maximizer Enterprise,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
